Tarih,Saat,Enlem,Boylam,Hız(km/sa),vehicle_type,konteyner_tip
19.12.2025,07:35:19,40.252487,28.938459,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:43:40,40.251236,28.937534,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:46:48,40.250999,28.937103,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:48:38,40.2575,28.940233,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:50:21,40.263279,28.939823,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:50:31,40.263271,28.939831,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:52:40,40.263405,28.940552,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:52:50,40.263424,28.940561,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:54:49,40.264694,28.940657,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:54:58,40.264702,28.940647,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:56:27,40.264942,28.940313,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:56:37,40.26495,28.940308,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:01:45,40.266521,28.941467,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:01:57,40.266571,28.941706,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:02:30,40.266907,28.940924,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:04:05,40.267059,28.940794,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:04:42,40.267479,28.943037,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:04:51,40.267479,28.943054,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:08:03,40.266598,28.943035,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:08:20,40.266445,28.943628,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:08:30,40.26643,28.943651,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:11:02,40.266457,28.944275,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:15:16,40.266945,28.945391,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:16:41,40.267269,28.945219,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:16:51,40.267532,28.945066,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:17:01,40.267544,28.945049,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:18:06,40.267803,28.945568,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:18:56,40.267399,28.945925,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:19:38,40.2672,28.94602,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:20:03,40.267075,28.946077,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:21:42,40.26685,28.946249,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:22:26,40.26656,28.946293,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:23:06,40.266151,28.946274,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:23:46,40.265953,28.946108,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:24:24,40.265453,28.944895,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:25:10,40.265434,28.942669,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:26:48,40.264492,28.942034,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:27:57,40.264389,28.941986,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:29:25,40.262115,28.939983,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:29:35,40.262115,28.93998,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:30:13,40.262039,28.93944,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:30:23,40.262032,28.939442,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:33:11,40.262611,28.935783,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:34:18,40.263119,28.935932,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:34:27,40.263088,28.93574,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:34:38,40.263088,28.93572,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:44:38,40.263088,28.93572,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:45:24,40.263851,28.936207,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:46:46,40.264149,28.936794,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:47:50,40.264271,28.936867,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:48:49,40.264843,28.937532,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:50:23,40.264595,28.937939,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:50:35,40.264606,28.938059,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:52:10,40.265091,28.938492,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:53:35,40.265484,28.938259,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:53:45,40.265491,28.938259,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:54:10,40.265472,28.937544,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:55:04,40.2654,28.936747,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:55:56,40.265522,28.936356,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:56:30,40.266064,28.937313,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:58:11,40.266125,28.937563,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:59:03,40.266617,28.938631,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:59:13,40.266609,28.938631,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:00:57,40.267307,28.939163,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:01:08,40.267307,28.939163,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:03:33,40.268078,28.939302,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:13:31,40.268299,28.938831,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:17:21,40.267818,28.93659,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:19:19,40.268391,28.935017,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:19:55,40.268936,28.934286,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:20:54,40.271561,28.933691,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:21:04,40.271824,28.933485,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:24:21,40.271961,28.933243,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:24:36,40.27132,28.932898,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:24:45,40.271313,28.932888,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:25:28,40.271378,28.93265,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:29:16,40.271454,28.932728,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:29:38,40.271263,28.932802,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:39:38,40.271263,28.932802,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:49:38,40.271263,28.932802,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:51:14,40.271351,28.933012,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:51:49,40.271881,28.93329,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:52:37,40.270508,28.933771,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:57:38,40.254345,28.938726,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:57:49,40.254345,28.938715,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:00:46,40.254498,28.937424,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:10:46,40.254498,28.937424,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:15:38,40.253849,28.938196,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:16:25,40.253418,28.937725,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:16:35,40.25341,28.937729,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:26:34,40.25341,28.937729,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:36:34,40.25341,28.937729,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:46:34,40.25341,28.937729,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:52:17,40.253441,28.937723,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:53:38,40.254295,28.938358,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:54:01,40.254395,28.938612,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:56:29,40.259247,28.940094,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:00:40,40.267689,28.945864,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:00:40,40.267689,28.945864,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:01:33,40.26757,28.947937,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:08:40,40.273029,28.970512,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:09:47,40.272739,28.97072,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:10:09,40.272606,28.970812,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:11:11,40.270863,28.971123,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:15:25,40.263481,28.969702,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:15:34,40.263481,28.9697,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:15:55,40.26326,28.969896,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:23:11,40.263386,28.969667,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:32:34,40.273354,28.954489,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:42:34,40.273354,28.954489,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:52:34,40.273354,28.954489,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:10:26,40.243675,28.966352,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:13:09,40.230209,28.964636,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:13:18,40.230209,28.964636,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:16:45,40.229977,28.964598,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:18:35,40.221092,28.953547,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:18:45,40.221088,28.953541,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:18:56,40.22086,28.953035,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:19:06,40.22086,28.953035,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:20:59,40.211323,28.952715,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:22:55,40.201904,28.948395,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:23:05,40.201904,28.948378,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:27:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:28:00,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:28:05,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:28:05,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:37:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:37:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:47:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:47:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:57:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:57:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:07:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:07:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:17:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:17:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:27:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:27:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:37:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:37:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:47:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:47:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:57:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:57:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:07:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:07:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:17:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:17:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:27:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:27:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:37:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:37:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:47:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:47:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:57:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:57:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,15:07:10,40.190334,28.930685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,06:59:07,40.190475,28.930634,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:05:47,40.190193,28.930796,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:14:47,40.190144,28.931505,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:15:32,40.187881,28.929317,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:15:42,40.187866,28.929304,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:17:43,40.194939,28.936838,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:18:31,40.196857,28.938803,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:18:41,40.196865,28.938812,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:20:03,40.201485,28.947685,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:24:42,40.229485,28.964466,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:24:52,40.229485,28.96447,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:32:23,40.26458,28.941957,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:37:16,40.264729,28.94088,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:37:26,40.264713,28.940844,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:38:31,40.264938,28.940298,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:38:41,40.264942,28.940298,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:42:11,40.265453,28.939659,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:47:00,40.265903,28.939016,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:47:24,40.266571,28.937849,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:47:25,40.266571,28.937849,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:47:34,40.266571,28.937849,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:47:48,40.266674,28.937677,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:50:16,40.266705,28.937204,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:51:44,40.266438,28.936159,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:54:05,40.266163,28.935894,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:55:32,40.265675,28.935516,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,07:59:50,40.265224,28.935608,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:03:06,40.264938,28.935017,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:03:16,40.264938,28.935011,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:05:14,40.265434,28.934486,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:05:24,40.265434,28.934486,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:07:13,40.264656,28.934233,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:07:29,40.264538,28.933977,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:09:53,40.264606,28.934244,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:12:37,40.264328,28.934652,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:13:20,40.264751,28.935764,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:13:33,40.264847,28.936073,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:16:41,40.26519,28.936562,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:17:00,40.265072,28.93659,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:18:00,40.265415,28.936375,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:18:10,40.265415,28.936375,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:19:32,40.265934,28.936604,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:19:42,40.265934,28.9366,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:20:39,40.266144,28.937275,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:21:52,40.266121,28.937582,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:22:49,40.266544,28.937952,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:22:58,40.266693,28.937757,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:23:17,40.26696,28.937344,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:23:17,40.26696,28.937344,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:23:53,40.267132,28.937109,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:25:16,40.267296,28.936741,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:26:44,40.267532,28.936312,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:27:15,40.267685,28.936031,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:28:07,40.267609,28.93615,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:28:25,40.267849,28.936626,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:28:35,40.267841,28.936632,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:32:45,40.26823,28.938908,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:35:43,40.268009,28.939341,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
20.12.2025,08:45:43,40.268009,28.939341,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
