Tarih,Saat,Enlem,Boylam,Hız(km/sa),vehicle_type,konteyner_tip
19.12.2025,07:34:34,40.20686,28.998678,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:39:23,40.20686,28.998678,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:42:24,40.206692,28.999121,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:47:14,40.206692,28.999121,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:48:32,40.206554,28.998554,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:49:01,40.205963,28.998226,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:49:51,40.206585,28.994564,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:50:00,40.206585,28.994568,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:51:45,40.206573,28.994244,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:52:11,40.206776,28.993542,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:57:06,40.206776,28.993542,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:58:20,40.20686,28.993265,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:58:54,40.20792,28.992575,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:58:56,40.207912,28.992575,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:59:08,40.207722,28.992571,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,07:59:18,40.207718,28.992571,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:02:37,40.208237,28.992867,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:07:29,40.208237,28.992867,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:08:04,40.208195,28.99473,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:10:14,40.208233,28.997166,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:15:03,40.208233,28.997166,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:16:03,40.208748,29.003754,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:16:39,40.20961,29.004841,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:16:49,40.20961,29.004835,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:18:44,40.210083,29.005039,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:21:34,40.209839,29.00523,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:26:24,40.209839,29.00523,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:31:34,40.209839,29.00523,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:41:24,40.209839,29.00523,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:41:34,40.209839,29.00523,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:45:00,40.210438,29.00563,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:45:20,40.210732,29.005878,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:45:30,40.210743,29.005898,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:47:20,40.209064,29.003958,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:48:27,40.208138,28.99873,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:48:57,40.209732,28.998697,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:49:41,40.210667,29.000134,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:54:36,40.210667,29.000134,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,08:59:41,40.210667,29.000134,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:03:35,40.210361,28.998672,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:06:56,40.210438,28.998827,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:09:01,40.210258,28.998421,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:09:54,40.210297,28.998569,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:15:26,40.210049,28.998522,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:16:01,40.210686,28.99864,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:20:52,40.210686,28.99864,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:22:32,40.209873,28.998198,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:22:53,40.209743,28.998398,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:23:17,40.209789,28.998453,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:24:47,40.209568,28.998592,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:28:03,40.210732,29.000591,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:29:33,40.211727,29.001598,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:30:01,40.211727,29.001936,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:31:26,40.211449,29.002922,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:33:16,40.21143,29.003223,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:33:26,40.21143,29.003223,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:34:34,40.211018,29.004753,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:40:13,40.210926,29.002647,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:45:05,40.210926,29.002647,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:46:49,40.209454,28.99894,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:47:26,40.208519,28.998512,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:49:33,40.209179,28.99411,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:50:31,40.209263,28.994453,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:50:51,40.209312,28.99494,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:51:30,40.209286,28.995264,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,09:56:20,40.209286,28.995264,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:00:39,40.209515,28.995344,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:01:58,40.209454,28.997276,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:02:08,40.209446,28.99729,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:02:18,40.209522,28.997414,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:04:35,40.210037,28.997528,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:04:45,40.210045,28.997515,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:09:31,40.210045,28.997515,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:13:27,40.210934,28.997444,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:13:37,40.210922,28.997435,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:15:13,40.211372,28.997658,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:18:59,40.211811,28.997604,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:19:29,40.212193,28.997242,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:21:36,40.212173,28.996853,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:22:50,40.211479,28.993696,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:27:44,40.211479,28.993696,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:32:50,40.211479,28.993696,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:34:14,40.212013,28.994383,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:34:24,40.212021,28.994381,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:36:19,40.212185,28.999784,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:37:56,40.212128,28.999994,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:38:07,40.212326,29.000071,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:38:12,40.212353,29.000187,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:38:14,40.212334,29.000216,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:38:24,40.212395,29.000414,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:38:33,40.21241,29.000429,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:39:17,40.212448,29.000683,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:40:12,40.212498,29.001883,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:40:22,40.212498,29.001892,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:41:05,40.212582,29.00247,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:42:07,40.212624,29.003214,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:57:01,40.272808,28.970655,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:57:11,40.272778,28.970675,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:57:38,40.272636,28.970768,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,10:58:48,40.270817,28.971132,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:04:59,40.263699,28.969585,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:05:19,40.263546,28.969868,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:05:29,40.263538,28.969902,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:06:42,40.263538,28.969887,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:29:08,40.218746,28.9979,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:30:19,40.218525,28.99534,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:31:45,40.21616,28.993809,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:36:36,40.21616,28.993809,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:38:28,40.214787,28.99299,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:40:51,40.214756,28.993237,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:42:03,40.214481,28.992809,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:42:15,40.214386,28.992613,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:42:44,40.214462,28.99094,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:42:55,40.214626,28.9909,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:46:06,40.215023,28.9911,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:48:26,40.215694,28.991669,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:48:36,40.215694,28.991673,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:49:34,40.2159,28.991831,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:49:46,40.215981,28.991903,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:53:56,40.216351,28.992237,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:54:05,40.216358,28.992241,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,11:56:41,40.216572,28.993404,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:00:09,40.216072,28.993509,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:00:18,40.216103,28.993538,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:00:51,40.216553,28.993305,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:01:15,40.216389,28.993334,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:01:30,40.216244,28.993237,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:04:00,40.21529,28.993042,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:04:40,40.21529,28.993109,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:05:30,40.215313,28.993256,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:07:05,40.214825,28.993294,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:07:46,40.214565,28.992922,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:07:54,40.21455,28.992876,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:08:27,40.214607,28.992275,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:08:37,40.214622,28.992266,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:13:24,40.214622,28.992266,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:16:16,40.216076,28.991961,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:18:28,40.215233,28.991961,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:20:41,40.214443,28.991459,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:24:52,40.215351,28.992098,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:25:29,40.21529,28.992531,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:25:39,40.21529,28.992533,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:27:00,40.215416,28.992723,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:31:50,40.215416,28.992723,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:35:23,40.216885,28.992693,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:35:41,40.216808,28.992371,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:36:03,40.216579,28.992161,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:40:50,40.231133,28.982794,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:47:48,40.269421,28.948795,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:51:18,40.273151,28.970444,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:53:14,40.272625,28.970802,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:54:07,40.270844,28.971251,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:59:06,40.263672,28.969606,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:59:19,40.263653,28.969854,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,12:59:29,40.263653,28.969854,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:18:16,40.243713,28.966291,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:18:26,40.243702,28.966311,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:20:08,40.234177,28.969995,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:22:43,40.220898,28.953156,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:24:31,40.210907,28.952606,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:24:41,40.210907,28.952612,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:27:00,40.197906,28.93964,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:27:10,40.197899,28.939632,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:28:42,40.190174,28.931419,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:28:51,40.190189,28.931396,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:30:22,40.190327,28.931221,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:35:12,40.190327,28.931221,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:40:22,40.190327,28.931221,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:50:12,40.190327,28.931221,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,13:50:22,40.190327,28.931221,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:00:22,40.190327,28.931221,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:10:22,40.190327,28.931221,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:20:22,40.190327,28.931221,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:30:22,40.190327,28.931221,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:40:22,40.190327,28.931221,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:45:30,40.190201,28.930758,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:45:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:50:31,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,14:55:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,15:05:31,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,15:05:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,15:15:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,15:25:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,15:35:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,15:45:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,15:55:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,16:05:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,16:15:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,16:25:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,16:35:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,16:45:41,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,16:55:40,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,17:05:40,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,17:15:40,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,17:25:40,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,17:35:40,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,17:45:40,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
19.12.2025,17:55:40,40.190125,28.93079,0.0,Large Garbage Truck,BÜYÜK (770L/400L)
