Tarih,Saat,Enlem,Boylam,Hız(km/sa),vehicle_type,konteyner_tip
19.12.2025,03:50:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,03:50:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,04:00:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,04:00:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,04:10:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,04:10:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,04:20:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,04:20:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,04:30:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,04:30:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,04:40:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,04:40:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,04:50:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,04:50:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,05:00:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,05:00:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,05:10:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,05:10:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,05:20:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,05:20:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,05:30:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,05:30:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,05:40:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,05:40:10,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,05:50:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,05:50:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,06:00:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,06:00:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,06:10:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,06:10:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,06:20:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,06:20:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,06:30:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,06:30:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,06:40:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,06:40:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,06:50:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,06:50:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,07:00:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,07:00:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,07:10:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,07:10:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,07:18:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,07:20:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,07:20:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,07:30:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,07:40:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,07:50:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:00:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:00:09,40.190086,28.930481,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:02:26,40.19025,28.93132,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:02:32,40.19022,28.931425,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:10:53,40.220039,28.914692,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:11:45,40.223396,28.914789,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:11:45,40.223396,28.914789,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:11:55,40.223389,28.914787,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:12:43,40.225098,28.914927,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:14:23,40.228779,28.915722,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:14:33,40.228779,28.915718,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:17:19,40.232544,28.9121,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:18:08,40.231964,28.912504,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:19:12,40.231602,28.912758,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:19:46,40.231293,28.912966,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:19:56,40.231293,28.912968,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:25:15,40.230835,28.912857,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:29:04,40.230438,28.912861,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:31:20,40.230255,28.91279,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:31:53,40.230415,28.911783,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:32:22,40.230629,28.911642,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:33:48,40.231037,28.909056,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:33:58,40.231049,28.909039,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:35:31,40.234669,28.907736,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:35:40,40.234688,28.907768,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:37:18,40.235241,28.907078,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:38:03,40.235367,28.9065,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:39:12,40.235741,28.906242,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:39:49,40.23587,28.906118,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:40:26,40.23613,28.905924,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:40:46,40.236328,28.90568,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:42:08,40.236866,28.905365,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:43:55,40.237282,28.905056,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:44:39,40.237434,28.904955,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:45:04,40.237629,28.904793,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:45:47,40.238445,28.904255,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:47:05,40.238609,28.904716,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:47:15,40.238609,28.904722,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:48:54,40.23901,28.905624,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:49:04,40.23901,28.905642,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:49:59,40.239193,28.906115,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:50:08,40.23922,28.906111,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:50:34,40.239479,28.905962,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:52:08,40.239391,28.905128,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:53:41,40.239174,28.904757,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:54:11,40.23901,28.904442,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:54:21,40.23901,28.904442,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:55:16,40.238705,28.904163,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:55:27,40.238865,28.904003,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:57:37,40.239525,28.899424,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:57:47,40.239525,28.899424,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:59:43,40.238846,28.899614,0.0,Small Garbage Truck,PLASTİK
19.12.2025,08:59:53,40.238819,28.899614,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:00:21,40.239326,28.899891,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:00:56,40.238903,28.899998,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:01:23,40.239155,28.900272,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:01:33,40.239162,28.900272,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:02:56,40.238907,28.90033,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:03:06,40.238907,28.90033,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:03:57,40.239746,28.90383,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:04:07,40.239754,28.903841,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:05:53,40.239792,28.90449,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:06:02,40.239784,28.90449,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:07:09,40.238712,28.9063,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:09:41,40.238468,28.905632,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:12:21,40.238171,28.905195,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:13:10,40.237877,28.905537,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:14:32,40.237667,28.905556,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:17:10,40.237,28.906157,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:17:20,40.237,28.906153,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:18:25,40.236656,28.90649,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:19:29,40.236122,28.9069,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:20:44,40.23637,28.906826,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:21:56,40.236816,28.906515,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:22:06,40.236828,28.906511,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:22:44,40.237228,28.906315,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:22:53,40.237247,28.906319,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:23:31,40.237415,28.906223,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:24:10,40.237942,28.906338,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:26:15,40.238144,28.905813,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:26:25,40.238152,28.905806,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:28:03,40.238159,28.906452,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:28:33,40.23793,28.90663,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:29:21,40.237514,28.906916,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:32:45,40.236969,28.90724,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:38:13,40.236282,28.90737,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:38:52,40.23592,28.907187,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:39:02,40.235912,28.907196,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:39:31,40.235722,28.90733,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:40:25,40.235882,28.907688,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:40:35,40.235893,28.907679,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:41:29,40.236263,28.907755,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:41:43,40.236446,28.907873,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:42:45,40.236664,28.908094,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:43:50,40.236752,28.908604,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:46:04,40.236481,28.909344,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:46:14,40.236481,28.909348,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:47:03,40.236557,28.909697,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:47:29,40.236656,28.909924,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:49:06,40.237293,28.909897,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:49:39,40.237492,28.909668,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:49:48,40.237495,28.909658,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:50:33,40.237656,28.909248,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:50:42,40.237663,28.909227,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:53:14,40.238121,28.908779,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:54:32,40.238483,28.908705,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:54:42,40.238495,28.908709,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:55:21,40.238655,28.908657,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:56:43,40.239983,28.907631,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:59:15,40.239944,28.908184,0.0,Small Garbage Truck,PLASTİK
19.12.2025,09:59:24,40.239937,28.908197,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:00:52,40.239861,28.907898,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:01:26,40.240089,28.907211,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:01:36,40.240097,28.907211,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:01:56,40.240528,28.907024,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:02:20,40.240707,28.906271,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:02:30,40.240715,28.906252,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:03:31,40.240604,28.905489,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:03:41,40.240612,28.905489,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:04:03,40.240524,28.905218,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:04:32,40.24041,28.90505,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:05:45,40.240147,28.904831,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:06:16,40.239971,28.9049,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:06:33,40.240086,28.905294,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:08:00,40.240223,28.905895,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:09:03,40.240566,28.905848,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:09:48,40.239628,28.906796,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:09:57,40.23962,28.906805,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:12:31,40.238628,28.907349,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:12:53,40.238464,28.907436,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:16:16,40.238026,28.907616,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:16:26,40.238018,28.907606,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:21:04,40.237846,28.908075,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:22:15,40.238201,28.910126,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:24:04,40.238255,28.910355,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:24:34,40.238647,28.909929,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:26:22,40.236702,28.910458,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:26:41,40.236568,28.910572,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:27:47,40.236061,28.910563,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:27:56,40.236027,28.910593,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:28:52,40.233936,28.91044,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:29:02,40.233929,28.910439,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:30:58,40.233555,28.910311,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:31:08,40.233547,28.910311,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:32:40,40.232803,28.909925,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:32:50,40.232914,28.910011,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:34:13,40.234348,28.910507,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:35:38,40.23465,28.909771,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:37:01,40.234634,28.909439,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:38:16,40.234089,28.909428,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:38:31,40.2337,28.90942,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:38:41,40.233696,28.90942,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:39:41,40.233479,28.90941,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:39:53,40.233307,28.909363,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:40:49,40.233318,28.908438,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:44:20,40.233776,28.90867,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:45:17,40.234077,28.908722,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:45:59,40.234783,28.908756,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:46:53,40.235336,28.908407,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:48:00,40.235138,28.908161,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:49:11,40.234764,28.908876,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:49:20,40.234776,28.908884,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:49:30,40.234978,28.908941,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:49:40,40.234993,28.908943,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:50:09,40.235188,28.908876,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:50:23,40.235348,28.908846,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:51:11,40.235531,28.908628,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:51:20,40.235546,28.908657,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:52:28,40.235641,28.908508,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:53:44,40.23587,28.909039,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:54:59,40.235825,28.90984,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:56:18,40.235989,28.910192,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:58:02,40.236423,28.910139,0.0,Small Garbage Truck,PLASTİK
19.12.2025,10:59:44,40.236122,28.906855,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:00:25,40.237789,28.905466,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:02:22,40.239651,28.906757,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:06:02,40.239685,28.911074,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:06:28,40.239899,28.910912,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:08:23,40.239017,28.914587,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:14:44,40.24192,28.918499,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:26:19,40.27338,28.954708,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:26:29,40.27338,28.954708,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:28:54,40.273125,28.970455,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:29:04,40.273121,28.970463,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:30:08,40.272839,28.970646,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:30:49,40.272606,28.970793,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:31:33,40.270794,28.971149,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:31:42,40.270786,28.971159,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:37:51,40.263298,28.969696,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:42:35,40.263588,28.969168,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:51:36,40.273312,28.954618,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:51:40,40.273312,28.954618,0.0,Small Garbage Truck,PLASTİK
19.12.2025,11:51:46,40.273312,28.954618,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:01:46,40.273312,28.954618,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:01:46,40.273312,28.954618,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:11:46,40.273312,28.954618,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:11:46,40.273312,28.954618,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:16:41,40.273312,28.954618,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:29:54,40.221035,28.95344,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:30:25,40.220249,28.952324,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:30:35,40.220249,28.952326,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:31:51,40.211399,28.952734,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:36:55,40.190552,28.931049,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:38:51,40.190552,28.931049,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:41:42,40.190552,28.931049,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:42:48,40.190552,28.931049,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:46:55,40.190552,28.931049,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:46:55,40.190552,28.931049,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:56:55,40.190552,28.931049,0.0,Small Garbage Truck,PLASTİK
19.12.2025,12:56:55,40.190552,28.931049,0.0,Small Garbage Truck,PLASTİK
19.12.2025,13:06:55,40.190552,28.931049,0.0,Small Garbage Truck,PLASTİK
19.12.2025,13:06:55,40.190552,28.931049,0.0,Small Garbage Truck,PLASTİK
19.12.2025,13:13:36,40.190552,28.931049,0.0,Small Garbage Truck,PLASTİK
19.12.2025,13:15:02,40.190117,28.930609,0.0,Small Garbage Truck,PLASTİK
19.12.2025,13:15:11,40.190117,28.930599,0.0,Small Garbage Truck,PLASTİK
19.12.2025,13:15:50,40.190117,28.930599,0.0,Small Garbage Truck,PLASTİK
19.12.2025,13:25:11,40.190117,28.930599,0.0,Small Garbage Truck,PLASTİK
